"ensembl_id","baseMean","log2FoldChange","pvalue","padj","Gene.name","Gene.type"
"ENSG00000103260",191.024692449261,1.85812823186191,2.04717746445337e-06,1.71636751066196e-05,"METRN","protein_coding"
"ENSG00000112210",200.44859899684,1.85566387537483,8.22737824559652e-10,1.45306955660361e-08,"RAB23","protein_coding"
"ENSG00000171357",9.69038429159124,1.85383271932521,0.000187474963164852,0.000945449791647322,"LURAP1","protein_coding"
"ENSG00000169398",441.280376479504,1.85268771645899,3.37349168256108e-06,2.6832480399582e-05,"PTK2","protein_coding"
"ENSG00000139263",80.4323237020722,1.85088497578332,6.04361407906741e-05,0.000353434266593872,"LRIG3","protein_coding"
"ENSG00000154265",34.1399270078098,1.84676802255195,2.1792231879344e-05,0.000143818422686581,"ABCA5","protein_coding"
"ENSG00000180340",108.606496073245,1.84156263208479,8.1990251301271e-06,5.9737283617806e-05,"FZD2","protein_coding"
"ENSG00000023608",232.539078699011,1.84151660948153,1.18471113605849e-08,1.66545915625754e-07,"SNAPC1","protein_coding"
"ENSG00000140950",103.552588740278,1.84097009498206,5.34385809705827e-13,1.60921252012674e-11,"MEAK7","protein_coding"
"ENSG00000128595",3728.2636516181,1.84044845492616,7.5599225013536e-10,1.35055725294429e-08,"CALU","protein_coding"
"ENSG00000013364",822.383019381418,1.83558753795655,6.9423469490699e-06,5.15000952451384e-05,"MVP","protein_coding"
"ENSG00000157617",91.8006479664765,1.83441090714872,8.32115417725724e-07,7.72718160786567e-06,"C2CD2","protein_coding"
"ENSG00000172830",112.585946727373,1.83260417426787,1.79504370789951e-05,0.000120846066752559,"SSH3","protein_coding"
"ENSG00000214063",618.197484432014,1.82819689268235,2.61326648803572e-07,2.72610098499576e-06,"TSPAN4","protein_coding"
"ENSG00000115486",209.05424383567,1.82690844344489,2.99919855226829e-23,3.28206414121751e-21,"GGCX","protein_coding"
"ENSG00000115310",3732.03374911505,1.82288165088905,2.67378524205989e-12,7.16274980924941e-11,"RTN4","protein_coding"
"ENSG00000165886",110.87555213818,1.81678049907074,2.61184468938747e-10,5.03803175511687e-09,"UBTD1","protein_coding"
"ENSG00000077585",116.657314007042,1.81626730834016,2.22318573905107e-05,0.000146431151962754,"GPR137B","protein_coding"
"ENSG00000166949",360.658129269671,1.81520197969917,1.64043601918514e-07,1.7685653747081e-06,"SMAD3","protein_coding"
"ENSG00000087077",585.861722129819,1.81324681964775,7.04351987278941e-06,5.21351252122516e-05,"TRIP6","protein_coding"
"ENSG00000109079",332.340356833883,1.81262738727376,3.09039978221242e-22,2.97371054905647e-20,"TNFAIP1","protein_coding"
"ENSG00000096093",42.0401047719973,1.81101841610706,5.08082975729947e-13,1.54669695684482e-11,"EFHC1","protein_coding"
"ENSG00000197763",56.4274979771408,1.80872684815337,7.60385090069431e-10,1.35581763184584e-08,"TXNRD3","protein_coding"
"ENSG00000206418",277.877983914322,1.8076809236976,2.82751031142096e-26,4.59621409166225e-24,"RAB12","protein_coding"
"ENSG00000131019",53.8790499686258,1.80491409929822,0.000100009097832388,0.000547476291868718,"ULBP3","protein_coding"
"ENSG00000165533",189.068674309009,1.80274763101079,7.70684264169743e-15,2.9731720357129e-13,"TTC8","protein_coding"
"ENSG00000124313",72.0485039604715,1.80027471423228,8.317768821522e-07,7.72718160786567e-06,"IQSEC2","protein_coding"
"ENSG00000172725",568.81657211385,1.79876847372893,3.10836178374743e-09,4.89128772042135e-08,"CORO1B","protein_coding"
"ENSG00000124942",1056.76927234828,1.79258978130362,8.27670370784415e-05,0.000463933211183242,"AHNAK","protein_coding"
"ENSG00000157077",109.609777976693,1.79251040298341,2.85425260656413e-11,6.38034063974676e-10,"ZFYVE9","protein_coding"
"ENSG00000106080",119.160123630509,1.79197998655604,2.74407148138256e-11,6.17526731354681e-10,"FKBP14","protein_coding"
"ENSG00000158163",29.8369839498867,1.79058305806653,1.71309310183415e-05,0.000116109057735754,"DZIP1L","protein_coding"
"ENSG00000169504",1821.50180133559,1.79054690823912,7.37696810320767e-09,1.07965539293712e-07,"CLIC4","protein_coding"
"ENSG00000013583",451.364107690148,1.78441308894968,8.16337335465766e-13,2.38532914619604e-11,"HEBP1","protein_coding"
"ENSG00000104728",53.4797871884861,1.78410157197396,3.69694816408283e-05,0.00022967719150738,"ARHGEF10","protein_coding"
"ENSG00000151239",758.716919921641,1.78339305764837,2.84156032837e-24,3.49825327778668e-22,"TWF1","protein_coding"
"ENSG00000168056",260.988776492402,1.78229765870684,4.00378098174806e-06,3.14572055267047e-05,"LTBP3","protein_coding"
"ENSG00000129250",467.459285582769,1.77943980695321,1.37447906571762e-15,5.82605139172407e-14,"KIF1C","protein_coding"
"ENSG00000079482",36.0517134617131,1.77440761654553,2.57021883587653e-12,6.91851671528629e-11,"OPHN1","protein_coding"
"ENSG00000132640",211.90853901017,1.77371410226734,9.9752322320934e-07,9.07198877033894e-06,"BTBD3","protein_coding"
"ENSG00000107130",312.460240438342,1.7711078484266,4.30286289432329e-05,0.000262930049049835,"NCS1","protein_coding"
"ENSG00000197905",326.603505348165,1.76943925618597,0.00019402730368789,0.000972634474744416,"TEAD4","protein_coding"
"ENSG00000120896",420.022324908455,1.76522519435987,4.54483605354561e-07,4.51597567029758e-06,"SORBS3","protein_coding"
"ENSG00000221968",465.446725584747,1.76195612546314,1.22103404618103e-06,1.08110909757848e-05,"FADS3","protein_coding"
"ENSG00000179241",126.197040206693,1.76140455703001,5.65291969767663e-05,0.000334203499992427,"LDLRAD3","protein_coding"
"ENSG00000088367",319.289770839985,1.75965954272589,0.000126400713939359,0.000669380773282411,"EPB41L1","protein_coding"
"ENSG00000117394",348.308600686542,1.75949161862283,1.67851621933837e-06,1.4353113922565e-05,"SLC2A1","protein_coding"
"ENSG00000136044",260.750131430988,1.75101454838661,9.13734181755733e-12,2.23012411153589e-10,"APPL2","protein_coding"
"ENSG00000172465",171.476433001925,1.7483889561939,3.81447165802268e-07,3.84501498917964e-06,"TCEAL1","protein_coding"
"ENSG00000110171",59.6918949607583,1.74660310697838,2.26677338739618e-10,4.39775050117895e-09,"TRIM3","protein_coding"
"ENSG00000100139",291.917403626164,1.73567886503662,3.7494592989139e-12,9.82428748696643e-11,"MICALL1","protein_coding"
"ENSG00000120913",424.493330040587,1.73020266810622,1.59448170354959e-06,1.37610346198612e-05,"PDLIM2","protein_coding"
"ENSG00000133812",122.161953106076,1.72520425437559,2.39125368009398e-13,7.69937699342568e-12,"SBF2","protein_coding"
"ENSG00000141696",190.014293553698,1.72304529398954,6.5341865104501e-09,9.65594746200054e-08,"P3H4","protein_coding"
"ENSG00000165912",243.23252001874,1.72144195225527,2.05110318004131e-06,1.71640052215565e-05,"PACSIN3","protein_coding"
"ENSG00000164976",61.6664973733446,1.72040328802085,2.43290705437232e-05,0.000158129514019238,"MYORG","protein_coding"
"ENSG00000197603",51.7657067153226,1.71931096224798,9.04867906130544e-06,6.55002306629646e-05,"CPLANE1","protein_coding"
"ENSG00000067113",176.97419439182,1.71744504891278,5.77689948349896e-06,4.36671007007779e-05,"PLPP1","protein_coding"
"ENSG00000115159",226.326757479983,1.71619864335819,2.49348906333563e-06,2.0525313366484e-05,"GPD2","protein_coding"
"ENSG00000107819",208.10964980242,1.71519599981409,3.24376056924741e-06,2.59857814406265e-05,"SFXN3","protein_coding"
"ENSG00000213398",115.061028788628,1.71199921010617,7.81468353183128e-08,9.06102814220575e-07,"LCAT","protein_coding"
"ENSG00000147044",192.926873451333,1.71160699394287,7.34734996146317e-09,1.0762614208642e-07,"CASK","protein_coding"
"ENSG00000179222",1076.97906856616,1.71084602837932,5.52725275069452e-06,4.20076226985376e-05,"MAGED1","protein_coding"
"ENSG00000171160",89.9589854476566,1.70685812304939,3.45269602311321e-05,0.000216349137406379,"MORN4","protein_coding"
"ENSG00000163110",358.407755825666,1.70289339172717,2.12961442358422e-11,4.93689109430911e-10,"PDLIM5","protein_coding"
"ENSG00000122386",79.39485657027,1.7011759182625,3.00726475860711e-09,4.74111429880968e-08,"ZNF205","protein_coding"
"ENSG00000128791",403.236634050741,1.69959847940896,2.78412277032636e-10,5.3334745473197e-09,"TWSG1","protein_coding"
"ENSG00000106617",179.129401444297,1.69644808263804,1.89356268659244e-06,1.59959233408765e-05,"PRKAG2","protein_coding"
"ENSG00000169047",85.5916430828916,1.69439828216841,8.0594634996911e-05,0.000453730993192092,"IRS1","protein_coding"
"ENSG00000070961",569.568203351437,1.69390622777884,1.71350764921954e-07,1.83787691037045e-06,"ATP2B1","protein_coding"
"ENSG00000178386",27.4124941976131,1.68916806704028,6.25249919731497e-05,0.000363997197707387,"ZNF223","protein_coding"
"ENSG00000159176",1390.55655279901,1.68627209959507,1.26052675189927e-06,1.11489695758318e-05,"CSRP1","protein_coding"
"ENSG00000130202",581.602006833338,1.68483475410084,1.78345085785728e-05,0.000120307484742564,"NECTIN2","protein_coding"
"ENSG00000164465",150.313492291323,1.68345438178669,2.42679880133498e-05,0.000157855059560029,"DCBLD1","protein_coding"
"ENSG00000141013",75.204111226303,1.68190630695858,1.17914858071244e-08,1.6590323266276e-07,"GAS8","protein_coding"
"ENSG00000147459",121.081406747948,1.67987158971395,1.30559516155922e-05,9.09300324042681e-05,"DOCK5","protein_coding"
"ENSG00000164951",183.546554523619,1.67946215861804,6.03836686251507e-08,7.24080043754564e-07,"PDP1","protein_coding"
"ENSG00000070614",357.482240974668,1.67924375400344,3.76942758949644e-12,9.8611759579592e-11,"NDST1","protein_coding"
"ENSG00000102804",378.849875423737,1.67911692371916,3.52853341768715e-09,5.50589329099124e-08,"TSC22D1","protein_coding"
"ENSG00000110318",10.3437632984218,1.67275495165225,2.48210753182592e-06,2.04416755560066e-05,"CEP126","protein_coding"
"ENSG00000183856",189.982327229279,1.67238736042363,7.325130369806e-07,6.89402235984609e-06,"IQGAP3","protein_coding"
"ENSG00000188706",275.601371659154,1.67068278348803,4.74254233206352e-12,1.21785868505735e-10,"ZDHHC9","protein_coding"
"ENSG00000118200",225.678167069526,1.66966082892473,2.84943806443881e-08,3.70404825410707e-07,"CAMSAP2","protein_coding"
"ENSG00000140104",42.881692400428,1.66916763678794,2.91727651623943e-08,3.77756850049473e-07,"CLBA1","protein_coding"
"ENSG00000137267",490.318624806716,1.6676378630775,8.78537592556813e-06,6.36493072790079e-05,"TUBB2A","protein_coding"
"ENSG00000175866",298.739273139342,1.66737938596715,1.30873698000424e-05,9.11109490902743e-05,"BAIAP2","protein_coding"
"ENSG00000188611",13.2720755451718,1.66698149252915,5.71830516885338e-07,5.55023672128186e-06,"ASAH2","protein_coding"
"ENSG00000185189",88.3504126101638,1.66350470781574,8.72581345836214e-07,8.07161849355565e-06,"NRBP2","protein_coding"
"ENSG00000196411",232.483504391373,1.6597337807247,1.71358467219165e-05,0.000116109057735754,"EPHB4","protein_coding"
"ENSG00000277258",152.605570134406,1.65835763944079,8.13547414447928e-11,1.68788405949215e-09,"PCGF2","protein_coding"
"ENSG00000146425",1342.19232492354,1.65784377539848,6.78924918051764e-20,5.05210662352919e-18,"DYNLT1","protein_coding"
"ENSG00000088899",38.3299822206945,1.65711343184015,2.03070003326604e-06,1.7042611858132e-05,"LZTS3","protein_coding"
"ENSG00000198420",339.957907285973,1.65579445237898,1.51316843325868e-08,2.07663762934837e-07,"TCAF1","protein_coding"
"ENSG00000112874",73.835849393162,1.65479100237646,0.000188846778162257,0.000951221903360612,"NUDT12","protein_coding"
"ENSG00000166821",62.899739098668,1.65083166397281,2.51557119994991e-05,0.000162933108707007,"PEX11A","protein_coding"
"ENSG00000196975",651.556752108669,1.65054336214412,4.16635320411308e-05,0.000255147226395265,"ANXA4","protein_coding"
"ENSG00000155158",31.8684345976865,1.65012284002982,0.000131130045835605,0.000690846556773297,"TTC39B","protein_coding"
"ENSG00000129028",50.8068006962662,1.64947049276881,7.36765695857229e-05,0.000419437879827868,"THAP10","protein_coding"
"ENSG00000125841",284.535573227775,1.64420766182994,4.91949688892231e-05,0.000295328563683135,"NRSN2","protein_coding"
"ENSG00000204147",45.8837640405634,1.63544004344227,2.01780999847098e-07,2.13553683972185e-06,"ASAH2B","protein_coding"
"ENSG00000100934",691.040116924476,1.63089520855366,2.37347430290136e-10,4.58351560017041e-09,"SEC23A","protein_coding"
"ENSG00000068697",2122.46704929533,1.62617384507362,1.94747440697503e-14,7.24193150213009e-13,"LAPTM4A","protein_coding"
"ENSG00000130529",58.1859326319725,1.62243170526392,4.82302500892228e-05,0.000290474488217215,"TRPM4","protein_coding"
"ENSG00000204130",68.2549690814754,1.62112935773419,3.19903685843357e-22,3.06065566404305e-20,"RUFY2","protein_coding"
"ENSG00000069869",192.597934559887,1.62053422837566,5.49832348410939e-06,4.1825729256903e-05,"NEDD4","protein_coding"
"ENSG00000120256",261.044365048949,1.61999141338097,2.68203585273581e-06,2.18623789105918e-05,"LRP11","protein_coding"
"ENSG00000107554",145.53923276038,1.61656604175549,4.28096446747303e-06,3.34310578726217e-05,"DNMBP","protein_coding"
"ENSG00000176105",327.057455009817,1.61481682914495,1.67824728363676e-08,2.29191633523085e-07,"YES1","protein_coding"
"ENSG00000148154",316.798849864655,1.61429177587249,1.26983048171835e-07,1.40613569810914e-06,"UGCG","protein_coding"
"ENSG00000141040",31.8648966955791,1.61290551398425,2.06750808940577e-05,0.000137257287632517,"ZNF287","protein_coding"
"ENSG00000157107",94.937149016784,1.61214260595875,1.76794947989341e-11,4.15158178707649e-10,"FCHO2","protein_coding"
"ENSG00000134278",153.124780168377,1.6116722510675,4.68365541105273e-06,3.62880344966478e-05,"SPIRE1","protein_coding"
"ENSG00000214447",16.9906855043606,1.60818871645732,6.10649110426385e-05,0.000356613116702789,"FAM187A","protein_coding"
"ENSG00000171055",454.35797785125,1.60728659408756,6.98762209982223e-09,1.02716204405025e-07,"FEZ2","protein_coding"
"ENSG00000086544",92.5751295109656,1.60372634456971,2.92092420232844e-09,4.62240396215361e-08,"ITPKC","protein_coding"
"ENSG00000109680",57.340461372818,1.60266528171149,6.47206703857429e-06,4.84406877187525e-05,"TBC1D19","protein_coding"
"ENSG00000119227",17.0024548108014,1.59611389128932,0.000125077426391347,0.000663552392290978,"PIGZ","protein_coding"
"ENSG00000128581",266.378557878319,1.59533465265681,1.48308951842575e-11,3.49737574746512e-10,"IFT22","protein_coding"
"ENSG00000143198",1164.09991128528,1.59279842712718,1.55734331322732e-09,2.59966092655684e-08,"MGST3","protein_coding"
"ENSG00000153113",1424.55633600227,1.59161191295281,1.7086590258342e-08,2.32586000565382e-07,"CAST","protein_coding"
"ENSG00000183723",72.8046864331824,1.59139498048708,1.54604727598011e-07,1.67652004803983e-06,"CMTM4","protein_coding"
"ENSG00000123159",734.781958254932,1.59115164205376,1.42659096936131e-10,2.87776055421885e-09,"GIPC1","protein_coding"
"ENSG00000167460",5943.07934607507,1.59112149709687,4.77155840954509e-07,4.73002974843182e-06,"TPM4","protein_coding"
"ENSG00000165476",259.396287199073,1.59022970488209,9.15682021934515e-09,1.31373299856466e-07,"REEP3","protein_coding"
"ENSG00000163683",102.479773886082,1.58963111923577,6.54511550196262e-06,4.89436663016347e-05,"SMIM14","protein_coding"
"ENSG00000116641",205.578386364007,1.58840234846913,3.46409672517913e-12,9.16261792569893e-11,"DOCK7","protein_coding"
"ENSG00000134030",53.6757570662902,1.58718640769853,3.83435618009383e-07,3.86041043435424e-06,"CTIF","protein_coding"
"ENSG00000123130",357.26738240624,1.58602019969773,9.57801384793094e-13,2.75540697346921e-11,"ACOT9","protein_coding"
"ENSG00000168778",78.7195232157317,1.58270377814732,3.95182516566031e-13,1.22302049442977e-11,"TCTN2","protein_coding"
"ENSG00000090097",286.817911488782,1.57901110012994,1.55352234641855e-06,1.34352400031435e-05,"PCBP4","protein_coding"
"ENSG00000176871",601.383203752007,1.57758865886672,1.31877430951329e-09,2.2416485547392e-08,"WSB2","protein_coding"
"ENSG00000118263",88.6888776264434,1.57606455350668,0.000115839437150991,0.000620838571132857,"KLF7","protein_coding"
"ENSG00000160293",190.242571274,1.57387914857834,1.34651218726981e-07,1.48222574302816e-06,"VAV2","protein_coding"
"ENSG00000168502",94.6605831113208,1.56902443715115,3.15106888840093e-06,2.53159051816204e-05,"MTCL1","protein_coding"
"ENSG00000213463",86.2994061886184,1.56790949050071,1.03283832837708e-09,1.78644753429932e-08,"SYNJ2BP","protein_coding"
"ENSG00000137575",1514.61413416156,1.56635595606626,1.06072579402407e-05,7.52212281632572e-05,"SDCBP","protein_coding"
"ENSG00000135052",671.98643599623,1.56599912236094,2.67555018857735e-08,3.50796686040333e-07,"GOLM1","protein_coding"
"ENSG00000095539",31.1836146471399,1.56536576464243,0.000134221245455922,0.000704914150774311,"SEMA4G","protein_coding"
"ENSG00000115556",14.3948376179413,1.56171535769499,8.06832160093747e-05,0.000454077003578138,"PLCD4","protein_coding"
"ENSG00000173258",8.73712218549363,1.55929447546216,4.41577519260591e-05,0.000268848451090184,"ZNF483","protein_coding"
"ENSG00000167193",408.607890473562,1.55858834421459,2.0401960468267e-22,2.02124274627334e-20,"CRK","protein_coding"
"ENSG00000186889",18.7935502023773,1.55646676310223,2.37369100333968e-06,1.96260288735389e-05,"TMEM17","protein_coding"
"ENSG00000221926",367.647146210883,1.55587020515463,2.89904453055799e-05,0.000184628005230629,"TRIM16","protein_coding"
"ENSG00000242616",573.943750653186,1.5546657781944,1.73762676716257e-14,6.50852012586196e-13,"GNG10","protein_coding"
"ENSG00000160746",332.469036378031,1.55292713502107,1.40179359464961e-08,1.94450954061462e-07,"ANO10","protein_coding"
"ENSG00000204217",163.631886020332,1.55151791860618,1.11295850916940e-11,2.68118911065084e-10,"BMPR2","protein_coding"
"ENSG00000103021",26.0899380755908,1.55108265917198,8.15414993638728e-05,0.000458506825595472,"CCDC113","protein_coding"
"ENSG00000181191",149.062158121877,1.55031316756637,1.81370484052677e-09,2.98592528465484e-08,"PJA1","protein_coding"
"ENSG00000136295",412.548255663741,1.54729513813033,5.05035335008534e-06,3.86639534250017e-05,"TTYH3","protein_coding"
"ENSG00000114554",199.739577030231,1.54388999461598,1.33474227615038e-10,2.69572858016716e-09,"PLXNA1","protein_coding"
"ENSG00000154309",24.3203853069582,1.5430789316704,4.72909675723518e-06,3.65518333431041e-05,"DISP1","protein_coding"
"ENSG00000136802",315.332653381995,1.54068349594048,2.62957416281147e-12,7.05560259742829e-11,"LRRC8A","protein_coding"
"ENSG00000115109",109.386551319504,1.53771846913698,2.38501559815321e-05,0.000155378662100698,"EPB41L5","protein_coding"
"ENSG00000151414",563.97131845294,1.53760171315903,5.85532740511797e-05,0.000344710783206365,"NEK7","protein_coding"
"ENSG00000170677",128.210385071512,1.53631234303718,1.15547477411556e-07,1.28802357809699e-06,"SOCS6","protein_coding"
"ENSG00000136240",1683.82557169308,1.53589875088985,1.69615834689908e-14,6.36743928298908e-13,"KDELR2","protein_coding"
"ENSG00000100994",728.628307452332,1.53201390629634,7.37594006001626e-08,8.64208288487419e-07,"PYGB","protein_coding"
"ENSG00000151458",120.565938178886,1.52946304660297,2.97059415014703e-05,0.000188753919756781,"ANKRD50","protein_coding"
"ENSG00000130066",1026.95296664292,1.52695721394116,7.12273241073854e-05,0.00040687788725007,"SAT1","protein_coding"
"ENSG00000139974",105.689768898795,1.52260415148274,5.85597816225384e-08,7.03852421899613e-07,"SLC38A6","protein_coding"
"ENSG00000160606",146.251847208093,1.52225644054004,1.43928352429286e-06,1.25444685305754e-05,"TLCD1","protein_coding"
"ENSG00000148634",377.397511963286,1.52212667463932,6.69799313969451e-08,7.96340805027954e-07,"HERC4","protein_coding"
"ENSG00000142733",99.9809560583998,1.52195338838589,8.6284507922062e-07,7.99480639811336e-06,"MAP3K6","protein_coding"
"ENSG00000254692",74.1826687846347,1.52091207938251,9.97481040457168e-05,0.000546314198900045,"AL136295.1","protein_coding"
"ENSG00000162430",487.927741909912,1.52062060766248,2.60978530805701e-05,0.000168262580737935,"SELENON","protein_coding"
"ENSG00000116005",397.17408781321,1.51940021275468,3.89630013113032e-09,6.01251180603825e-08,"PCYOX1","protein_coding"
"ENSG00000175029",432.079287326048,1.51922553381795,0.000142281031114344,0.000739587489583192,"CTBP2","protein_coding"
"ENSG00000072415",201.602361613536,1.51881196101535,1.96984646937845e-11,4.59987997723896e-10,"MPP5","protein_coding"
"ENSG00000158828",225.820454341893,1.51610879378981,1.36480464253682e-09,2.30817415454484e-08,"PINK1","protein_coding"
"ENSG00000085491",138.736912460901,1.51480733367103,8.29772678072742e-09,1.20076784347208e-07,"SLC25A24","protein_coding"
"ENSG00000066697",429.361857427388,1.5134370758163,1.25220772879884e-13,4.19314280065581e-12,"MSANTD3","protein_coding"
"ENSG00000203485",409.289232115221,1.51025759999456,2.1332837304443e-09,3.44099898832648e-08,"INF2","protein_coding"
"ENSG00000151116",120.052547126424,1.5094864999838,1.93349030322649e-10,3.79512639471525e-09,"UEVLD","protein_coding"
"ENSG00000169231",84.2189645999175,1.50947560131081,2.79519198074877e-05,0.00017848931858763,"THBS3","protein_coding"
"ENSG00000138604",117.295291206991,1.50446265750527,8.54895229909766e-08,9.84423028499257e-07,"GLCE","protein_coding"
"ENSG00000150764",67.0648390837536,1.50435226562751,0.000106496796650655,0.000577420941166425,"DIXDC1","protein_coding"
"ENSG00000125733",352.216312080522,1.50294573997774,2.89237167012868e-08,3.74821817902202e-07,"TRIP10","protein_coding"
"ENSG00000153317",358.348618565172,1.50175078246247,9.03402679434019e-09,1.29834086367071e-07,"ASAP1","protein_coding"
"ENSG00000172667",139.825645008564,1.50103773715443,3.14925009737809e-05,0.000198898130442857,"ZMAT3","protein_coding"
"ENSG00000166228",667.846025506519,1.50091265952393,8.33761231811111e-05,0.000466878404823192,"PCBD1","protein_coding"
"ENSG00000102316",1004.05261655587,1.49966076484291,2.94315579987095e-09,4.65318768245886e-08,"MAGED2","protein_coding"
"ENSG00000157800",201.118863006948,1.49917234207044,6.8795875670484e-08,8.1460349812653e-07,"SLC37A3","protein_coding"
"ENSG00000135404",7846.26948742769,1.49838316862442,1.81740663270122e-06,1.54382746074665e-05,"CD63","protein_coding"
"ENSG00000080845",411.831887366915,1.49642943328532,2.90833927829122e-13,9.18760840309997e-12,"DLGAP4","protein_coding"
"ENSG00000122126",147.994243558496,1.4948542356729,2.26335790995535e-10,4.39775050117895e-09,"OCRL","protein_coding"
"ENSG00000148120",63.5736083547845,1.49326962796079,8.94636871334256e-08,1.02525018047566e-06,"AOPEP","protein_coding"
"ENSG00000167291",256.045921620245,1.49202407259924,0.000127081807543435,0.000672056444630363,"TBC1D16","protein_coding"
"ENSG00000187838",140.649573051561,1.4904577708797,7.50311077220333e-09,1.09715793588647e-07,"PLSCR3","protein_coding"
"ENSG00000174306",154.603339030383,1.48956804029193,1.30638384579153e-08,1.82121438218881e-07,"ZHX3","protein_coding"
"ENSG00000274180",28.9291153173359,1.4895319110727,7.65744258659599e-05,0.000434016794947111,"NATD1","protein_coding"
"ENSG00000177606",353.136419702928,1.48481328118295,0.000168056863961991,0.000857335793210119,"JUN","protein_coding"
"ENSG00000112033",182.650322775335,1.48228196752372,6.82447303332853e-11,1.43365309908431e-09,"PPARD","protein_coding"
"ENSG00000173013",10.6191927612462,1.47559656692848,1.8507084756453e-06,1.56813825950047e-05,"CCDC96","protein_coding"
"ENSG00000166046",37.3557013318657,1.46815390965167,2.26112420303668e-05,0.000148754430378951,"TCP11L2","protein_coding"
"ENSG00000148498",300.494603587026,1.46774380536545,4.10799645013318e-05,0.000251849815322519,"PARD3","protein_coding"
"ENSG00000072210",229.572523850186,1.46512491991547,4.71195788532029e-05,0.000285118579233529,"ALDH3A2","protein_coding"
"ENSG00000153250",406.150772841539,1.4648925228524,1.58126331457806e-06,1.36610380165018e-05,"RBMS1","protein_coding"
"ENSG00000177427",40.5629691678514,1.46192616069962,9.04843381931895e-09,1.29929611866944e-07,"MIEF2","protein_coding"
"ENSG00000171150",182.612609369607,1.46151494837828,4.37035197372816e-07,4.36591903914861e-06,"SOCS5","protein_coding"
"ENSG00000173599",99.7218371642857,1.46071050918809,6.10424343713566e-05,0.00035660623819945,"PC","protein_coding"
"ENSG00000067182",727.822581281246,1.45599516495007,0.000123558203445131,0.000656535364147284,"TNFRSF1A","protein_coding"
"ENSG00000137710",566.970924462937,1.45568102862687,8.03423774499196e-10,1.42346288427937e-08,"RDX","protein_coding"
"ENSG00000130304",45.179035888009,1.45340424826465,5.85946179290963e-05,0.000344832930751093,"SLC27A1","protein_coding"
"ENSG00000011566",179.577227333129,1.45206259906999,8.46019592976679e-10,1.4894748733132e-08,"MAP4K3","protein_coding"
"ENSG00000203778",144.955072973716,1.45074767442341,3.95121484979261e-05,0.000243376530249928,"FAM229B","protein_coding"
"ENSG00000105204",26.9112561838268,1.45074306210528,9.07623510741211e-05,0.000502857062883524,"DYRK1B","protein_coding"
"ENSG00000145919",598.249237680129,1.45072720041821,3.857740538882e-18,2.26632104710531e-16,"BOD1","protein_coding"
"ENSG00000166311",255.938235996096,1.44884798256209,0.000175822445614866,0.000893412809386858,"SMPD1","protein_coding"
"ENSG00000174236",15.4803762969831,1.44707140386239,0.000131450210145801,0.000692315466647103,"REP15","protein_coding"
"ENSG00000100711",302.96634607382,1.4467856726655,6.64403181566036e-12,1.65537239121431e-10,"ZFYVE21","protein_coding"
"ENSG00000197557",22.5637998912556,1.4442080500838,5.00103560684507e-07,4.92543171561217e-06,"TTC30A","protein_coding"
"ENSG00000034510",35518.267134309,1.44311357099847,2.60817643276375e-08,3.43037690603012e-07,"TMSB10","protein_coding"
"ENSG00000078246",213.72666710037,1.44175195420111,1.41808305744777e-14,5.37171145494297e-13,"TULP3","protein_coding"
"ENSG00000101856",1200.73000525206,1.44152674709287,5.88849908919399e-12,1.48480632907191e-10,"PGRMC1","protein_coding"
"ENSG00000111145",352.744035741636,1.44109416211318,8.04351402723134e-05,0.000452985386336812,"ELK3","protein_coding"
"ENSG00000148814",32.96433840621,1.43978968538194,1.06838599587205e-06,9.63792388409791e-06,"LRRC27","protein_coding"
"ENSG00000164828",383.338548038348,1.43645689713511,6.96345085392532e-17,3.58735561991605e-15,"SUN1","protein_coding"
"ENSG00000166619",650.664517837841,1.43589864741623,8.3594253416937e-10,1.47328272101029e-08,"BLCAP","protein_coding"
"ENSG00000108861",294.681615272454,1.43470559190397,5.72378909971422e-09,8.55655365147457e-08,"DUSP3","protein_coding"
"ENSG00000100106",380.302867803042,1.43084981436643,1.8763653794781e-10,3.69599829983551e-09,"TRIOBP","protein_coding"
"ENSG00000181826",82.941604786248,1.42963106060358,3.20314217757152e-07,3.28013513633517e-06,"RELL1","protein_coding"
"ENSG00000085982",131.26595454919,1.42794639611918,8.92601519269105e-08,1.02361830391251e-06,"USP40","protein_coding"
"ENSG00000004660",44.6964170139195,1.42742398957777,5.30893277879605e-05,0.000316100503255271,"CAMKK1","protein_coding"
"ENSG00000127947",548.587197118854,1.42533607781473,2.34578225300578e-08,3.12951651490643e-07,"PTPN12","protein_coding"
"ENSG00000130956",126.260507322795,1.4223924739059,6.89663914555064e-07,6.54223394979911e-06,"HABP4","protein_coding"
"ENSG00000103852",90.1582494568289,1.4194499950721,2.16550836903316e-11,5.00098022382375e-10,"TTC23","protein_coding"
"ENSG00000174282",80.917037838044,1.41835272438283,2.18641100895409e-07,2.30088494801498e-06,"ZBTB4","protein_coding"
"ENSG00000188010",274.781867884347,1.41632485090405,7.41331407062443e-14,2.57831673648234e-12,"MORN2","protein_coding"
"ENSG00000140939",136.703278537004,1.40963450939779,6.26814716810158e-05,0.000364781327895463,"NOL3","protein_coding"
"ENSG00000143322",143.493762407907,1.40911948825529,3.83271112468879e-07,3.86041043435424e-06,"ABL2","protein_coding"
